Datum,Förbrukning Mwh exkl. avk.last,Förbrukning Mwh >50 MW,Avkopplingsb. last,Timmätta förluster,ospec_prod,vattenkraft_prod,vindkraft_prod,karnkraft_prod,varmekraft_prod,solkraft_prod,Schablonleverans förbrukning,Schablonleverans förluster,total_produktion,total_forbrukning,Day-ahead Price [EUR/MWh]
10.7.2022 12:00,4183,750,36.67,192,0.19,366,996,5362,176,340.053,1861,180.5,7240.243,7203.17,2.88
10.7.2022 13:00,4185,718,36.6,188,0.24,373,956,5354,173,356.032,1826,177.2,7212.272,7130.8,2.18
10.7.2022 14:00,4137,728,34.46,185,0.21,379,910,5350,186,356.176,1798,174.3,7181.386,7056.76,2.17
10.7.2022 15:00,4116,675,24.33,204,0.16,432,921,5369,198,294.943,1837,178.3,7215.103,7034.63,2.56
10.7.2022 16:00,4122,701,20.45,228,0.17,497,889,5476,208,228.504,1939,187.9,7298.674,7198.35,3.89
10.7.2022 17:00,4067,674,20.82,243,0.16,573,882,5476,206,137.615,2004,194.1,7274.775,7202.92,52.73
10.7.2022 18:00,3993,662,21.19,271,0.18,607,729,5478,214,62.458,1989,192.7,7090.638,7128.89,112
10.7.2022 19:00,3981,697,21.03,289,0.1,604,678,5481,218,16.298,1922,186.1,6997.398,7096.13,161.14
10.7.2022 20:00,3907,716,20.98,297,0.21,594,688,5482,218,1.596,1841,178.3,6983.806,6960.28,162.97
10.7.2022 21:00,3911,731,21.13,300,0.18,556,761,5484,214,0.286,1795,173.9,7015.466,6932.03,160.44
10.7.2022 22:00,3880,747,30.23,292,0.12,418,912,5491,211,0.216,1661,160.7,7032.336,6770.93,154.57
10.7.2022 23:00,3844,749,40.54,297,0.23,383,968,5497,207,0.181,1506,145.9,7055.411,6582.44,3.3
11.7.2022 0:00,3800,766,39.86,286,0.19,366,1003,5548,198,0.185,1402,135.9,7115.375,6429.76,3.06
11.7.2022 1:00,3773,758,40.43,276,0.14,363,994,5558,190,0.175,1374,133.3,7105.315,6354.73,2.9
11.7.2022 2:00,3769,734,41.92,265,0.23,358,883,5559,194,0.163,1338,129.9,6994.393,6277.82,2.85
11.7.2022 3:00,3694,778,39.47,263,0.14,357,860,5561,199,1.082,1281,124.4,6978.222,6179.87,2.83
11.7.2022 4:00,3897,748,32.39,266,0.2,364,741,5562,202,12.589,1292,125.4,6881.789,6360.79,2.86
11.7.2022 5:00,4228,744,16.56,255,0.16,485,514,5554,215,54.033,1344,130.5,6822.193,6718.06,7.29
11.7.2022 6:00,4654,692,12.31,258,0.13,652,251,5539,223,136.469,1451,140.9,6801.599,7208.21,157.69
11.7.2022 7:00,4871,656,9.25,256,0.19,721,172,5531,225,234.146,1609,156.3,6883.336,7557.55,172.4
11.7.2022 8:00,4931,658,9.28,252,0.2,771,189,5528,229,327.966,1721,167.3,7045.166,7738.58,189.94
11.7.2022 9:00,5006,674,9.26,268,0.18,931,302,5525,224,407.468,1763,171.7,7389.648,7891.96,193.26
11.7.2022 10:00,5064,645,9.07,258,0.23,893,372,5521,228,472.621,1782,173.6,7486.851,7931.67,189.9
11.7.2022 11:00,5083,622,9.09,267,0.31,865,326,5518,225,480.937,1796,175.1,7415.247,7952.19,187.42
11.7.2022 12:00,5071,611,9.75,264,0.3,871,301,5509,224,473.384,1762,171.6,7378.684,7889.35,186.76
11.7.2022 13:00,5059,637,8.72,262,0.32,879,273,5501,223,442.551,1719,167.1,7318.871,7852.82,183.72
11.7.2022 14:00,4976,645,8.91,237,0.38,772,277,5497,223,390.468,1713,166.2,7159.848,7746.11,180
11.7.2022 15:00,4782,653,10.4,239,0.27,695,255,5498,242,333.603,1767,171.4,7023.873,7622.8,179.97
11.7.2022 16:00,4663,619,10.41,245,0.19,702,203,5499,234,242.569,1889,183,6880.759,7609.41,185.05
11.7.2022 17:00,4499,607,9.58,267,0.21,936,158,5497,232,155.268,1936,187.8,6978.478,7506.38,188.4
11.7.2022 18:00,4451,602,10.23,275,0.16,960,128,5497,243,70.36,1904,184.8,6898.52,7427.03,292.95
11.7.2022 19:00,4333,618,10.03,264,0.19,871,121,5497,243,16.906,1846,179.2,6749.096,7250.23,458.03
11.7.2022 20:00,4206,663,9.62,262,0.13,748,139,5498,244,1.698,1783,172.9,6630.828,7096.52,260.95
11.7.2022 21:00,4161,639,9.94,263,0.1,708,215,5496,242,0.253,1758,170.2,6661.353,7001.14,199.96
11.7.2022 22:00,4062,633,9.17,237,0.18,618,289,5496,252,0.201,1624,157.2,6655.381,6722.37,177.99
11.7.2022 23:00,3952,646,9.27,238,0.12,506,338,5497,256,0.184,1467,142.1,6597.304,6454.37,172.31
12.7.2022 0:00,3897,652,9.2,238,0.13,438,331,5499,238,0.174,1364,132.3,6506.304,6292.5,159.08
12.7.2022 1:00,3871,661,9.53,244,0.1,430,315,5501,236,0.195,1329,128.9,6482.295,6243.43,11.78
12.7.2022 2:00,3847,682,10.12,238,0.17,436,249,5489,240,0.165,1292,125.3,6414.335,6194.42,10.31
12.7.2022 3:00,3801,652,9.85,241,0.12,436,186,5488,227,0.97,1240,120.4,6338.09,6064.25,10.01
12.7.2022 4:00,3943,619,9.23,254,0.14,451,161,5488,224,11.779,1250,121.3,6335.919,6196.53,9.24
12.7.2022 5:00,4286,651,9.59,261,0.12,583,164,5489,239,52.151,1302,126.5,6527.271,6636.09,11.72
12.7.2022 6:00,4710,671,9.74,257,0.15,643,129,5487,239,137.238,1410,137.2,6635.388,7194.94,186.17
12.7.2022 7:00,4878,674,9.6,270,0.07,819,102,5485,243,262.506,1565,152.4,6911.576,7549,189.02
12.7.2022 8:00,4997,623,9.76,268,0.2,928,141,5484,244,395.372,1670,162.8,7192.572,7730.56,189.26
12.7.2022 9:00,5125,589,9.74,259,0.28,921,201,5484,230,497.146,1708,166.5,7333.426,7857.24,187.77
12.7.2022 10:00,5159,632,8.5,243,0.34,919,250,5483,241,589.199,1716,167.4,7482.539,7925.9,188.28
12.7.2022 11:00,5158,662,9.57,237,0.32,900,274,5481,237,664.372,1721,168,7556.692,7955.57,187.4
12.7.2022 12:00,5172,628,7.86,243,0.32,883,334,5476,241,674.114,1679,164,7608.434,7893.86,186.66
12.7.2022 13:00,5129,616,8.53,242,0.4,829,342,5460,236,625.745,1643,160.4,7493.145,7798.93,186.15
12.7.2022 14:00,5047,589,8.51,252,0.37,826,372,5454,227,537.617,1645,160.5,7416.987,7702.01,186.16
12.7.2022 15:00,4905,608,8.89,251,0.28,815,475,5452,209,406.73,1712,166.8,7358.01,7651.69,185.74
12.7.2022 16:00,4795,621,9.24,269,0.27,831,558,5454,200,264.353,1829,177.9,7307.623,7701.14,185.89
12.7.2022 17:00,4648,596,9.97,282,0.23,830,615,5453,200,137.216,1888,183.4,7235.446,7607.37,174.36
12.7.2022 18:00,4523,638,9.49,277,0.23,773,701,5452,201,52.706,1880,182.7,7179.936,7510.19,178.74
12.7.2022 19:00,4416,649,9.32,279,0.17,722,801,5450,209,9.907,1835,178.2,7192.077,7366.52,180.04
12.7.2022 20:00,4253,669,9.24,267,0.12,617,858,5448,216,1.059,1767,171.4,7140.179,7136.64,186.71
12.7.2022 21:00,4150,655,9.24,268,0.17,430,849,5448,218,0.274,1732,167.8,6945.444,6982.04,178.38
12.7.2022 22:00,4102,651,12.35,254,0.19,387,931,5452,209,0.211,1577,152.7,6979.401,6749.05,47.12
12.7.2022 23:00,3959,620,21.11,248,0.11,372,968,5452,197,0.186,1405,136.4,6989.296,6389.51,4.76
13.7.2022 0:00,3853,623,24.41,239,0.24,377,880,5449,184,0.174,1285,124.8,6890.414,6149.21,3.63
13.7.2022 1:00,3829,616,28.15,228,0.15,373,894,5449,179,0.157,1223,118.8,6895.307,6042.95,3.45
13.7.2022 2:00,3814,602,27.49,212,0.12,351,878,5455,177,0.133,1185,115.1,6861.253,5955.59,3.75
13.7.2022 3:00,3792,588,27.41,219,0.16,336,812,5465,184,0.41,1114,108.5,6797.57,5848.91,4.47
13.7.2022 4:00,3926,577,22.94,231,0.16,372,759,5468,188,6.817,1123,109.6,6793.977,5989.54,4.67
13.7.2022 5:00,4236,573,11.11,255,0.18,458,637,5468,192,42.518,1205,117.5,6797.698,6397.61,8.42
13.7.2022 6:00,4672,580,10.65,274,0.18,562,628,5468,205,118.012,1339,130.4,6981.192,7006.05,49.6
13.7.2022 7:00,4867,582,9.73,288,0.1,726,670,5466,204,223.887,1514,147.3,7289.987,7408.03,187.97
13.7.2022 8:00,4975,607,8.49,293,0.32,719,731,5470,196,350.289,1638,159.5,7466.609,7680.99,188.61
13.7.2022 9:00,5086,571,8.73,292,0.31,686,919,5473,193,442.057,1698,165.3,7713.367,7821.03,188.87
13.7.2022 10:00,5140,550,8.88,267,0.45,594,1148,5469,192,458.773,1729,168.2,7862.223,7863.08,187.9
13.7.2022 11:00,5142,549,8.77,236,0.21,497,1396,5466,189,446.964,1760,171.2,7995.174,7866.97,185.09
13.7.2022 12:00,5183,558,9.67,242,0.27,452,1679,5461,188,425.277,1739,169.2,8205.547,7900.87,143.48
13.7.2022 13:00,5259,574,12.66,226,0.21,420,1807,5463,171,426.506,1718,166.9,8287.716,7956.56,46.98
13.7.2022 14:00,5208,609,19.52,218,0.2,398,1850,5463,176,399.82,1724,167.7,8287.02,7946.22,9.84
13.7.2022 15:00,5008,580,18.89,214,0.14,379,1924,5379,163,307.543,1797,174.7,8152.683,7792.59,5.04
13.7.2022 16:00,4876,578,20.19,213,0.12,382,1914,5158,169,235.871,1927,187.3,7858.991,7801.49,3.61
13.7.2022 17:00,4694,591,16.91,214,0.21,404,1762,5158,170,138.038,1949,189.3,7632.248,7654.21,3.63
13.7.2022 18:00,4573,569,16.91,214,0.1,433,1805,5153,168,60.317,1909,185.4,7619.417,7467.31,5.03
13.7.2022 19:00,4487,584,22.94,220,0.07,439,1724,5155,164,16.595,1856,180.2,7498.665,7350.14,3.86
13.7.2022 20:00,4366,573,24.09,213,0.07,419,1689,5159,158,1.679,1777,172.8,7426.749,7125.89,3.04
13.7.2022 21:00,4252,607,24.08,211,0.09,396,1846,5162,142,0.219,1742,169.3,7546.309,7005.38,2.14
13.7.2022 22:00,4090,643,26.17,207,0.11,406,2028,5165,144,0.193,1604,156,7743.303,6726.17,1.64
13.7.2022 23:00,3949,656,32.65,208,0.11,412,2052,5162,144,0.163,1443,140.5,7770.273,6429.15,1.44
14.7.2022 0:00,3865,665,40.61,203,0.13,406,1929,5167,146,0.158,1331,129.9,7648.288,6234.51,1.43
14.7.2022 1:00,3837,648,40.52,199,0.12,405,1891,5168,144,0.197,1285,125.5,7608.317,6135.02,1
14.7.2022 2:00,3766,680,41.62,206,0.13,400,1760,5172,141,0.132,1245,121.7,7473.262,6060.32,0.82
14.7.2022 3:00,3708,653,41.69,206,0.12,390,1632,5176,138,0.758,1183,115.6,7336.878,5907.29,0.59
14.7.2022 4:00,3831,646,37.87,208,0.1,382,1470,5179,152,10.414,1194,116.7,7193.514,6033.57,0.66
14.7.2022 5:00,4165,628,24.34,217,0.09,394,1322,5181,144,48.045,1261,123.1,7089.135,6418.44,0.93
14.7.2022 6:00,4553,625,23.46,232,0.07,363,1148,5183,146,125.867,1388,135.5,6965.937,6956.96,1.4
14.7.2022 7:00,4721,616,24.11,231,0.12,373,1109,5186,156,239.167,1556,151.6,7063.287,7299.71,1.68
14.7.2022 8:00,4808,593,26.21,238,0.16,390,1121,5188,145,351.722,1684,163.9,7195.882,7513.11,2.5
14.7.2022 9:00,4882,573,26.59,229,0.2,388,1108,5188,139,411.46,1745,169.7,7234.66,7625.29,2.84
14.7.2022 10:00,4928,572,30.71,232,0.16,389,1166,5186,165,413.731,1778,172.9,7319.891,7713.61,2.84
14.7.2022 11:00,4917,569,29.79,222,0.24,394,1281,5188,180,409.004,1807,175.7,7452.244,7720.49,2.52
14.7.2022 12:00,4894,589,27.45,218,0.26,388,1334,5186,188,389.05,1784,173.3,7485.31,7685.75,2.1
14.7.2022 13:00,4900,600,27.33,205,0.19,382,1398,5186,187,359.781,1760,170.9,7512.971,7663.23,2.05
14.7.2022 14:00,4791,619,26.78,205,0.31,388,1368,5187,180,319.364,1767,171.5,7442.674,7580.28,1.63
14.7.2022 15:00,4673,644,25.69,199,0.16,376,1307,5185,181,266.25,1832,177.8,7315.41,7551.49,1.6
14.7.2022 16:00,4566,648,25.86,222,0.18,408,1135,5186,177,173.943,1948,189.2,7080.123,7599.06,1.59
14.7.2022 17:00,4428,664,21.9,227,0.13,430,955,5188,176,90.706,2005,194.7,6839.836,7540.6,6.36
14.7.2022 18:00,4335,660,20.65,230,0.13,461,788,5189,178,36.445,1979,192,6652.575,7416.65,27.09
14.7.2022 19:00,4250,673,20.64,230,0.09,458,728,5188,188,11.138,1914,185.6,6573.228,7273.24,49.94
14.7.2022 20:00,4166,668,23.87,230,0.17,426,843,5189,191,1.447,1836,178.1,6650.617,7101.97,18.08
14.7.2022 21:00,4096,679,27.55,233,0.11,408,1044,5186,186,0.239,1809,175.5,6824.349,7020.05,1.63
14.7.2022 22:00,3945,684,27.32,238,0.12,398,1182,5186,191,0.204,1662,161.5,6957.324,6717.82,1.47
14.7.2022 23:00,3842,677,27.12,223,0.11,381,1219,5104,187,0.175,1498,145.7,6891.285,6412.82,1.28
15.7.2022 0:00,3784,677,28.71,215,0.13,387,1327,5101,190,0.196,1383,134.9,7005.326,6222.61,1.28
15.7.2022 1:00,3784,679,34.24,210,0.13,388,1372,5102,187,3.606,1345,131.3,7052.736,6183.54,1.1
15.7.2022 2:00,3754,680,38.41,218,0.14,390,1320,5102,192,0.174,1318,128.7,7004.314,6137.11,0.94
15.7.2022 3:00,3734,681,32.57,226,0.14,393,1358,5101,196,0.708,1261,123.1,7048.848,6057.67,0.91
15.7.2022 4:00,3854,680,27.11,225,0.13,385,1328,5104,196,8.765,1277,124.6,7021.895,6187.71,0.77
15.7.2022 5:00,4185,682,19.76,247,0.11,392,1155,5104,195,44.538,1340,130.8,6890.648,6604.56,1.06
15.7.2022 6:00,4498,685,18.43,257,0.08,411,1118,5105,197,125.722,1460,142.4,6956.802,7060.83,1.43
15.7.2022 7:00,4661,686,16.84,257,0.16,428,1216,5105,199,231.869,1634,159.3,7180.029,7414.14,1.56
15.7.2022 8:00,4755,667,16.9,252,0.18,432,1355,5105,203,324.142,1768,172.3,7419.322,7631.2,10
15.7.2022 9:00,4833,649,16.92,249,0.24,429,1408,5106,199,394.594,1827,178,7536.834,7752.92,22.65
15.7.2022 10:00,4818,649,17.92,245,0.24,403,1420,5101,193,433.588,1855,180.6,7550.828,7765.52,8.4
15.7.2022 11:00,4796,644,18.66,238,0.26,405,1496,5100,186,496.014,1874,182.3,7683.274,7752.96,1.67
15.7.2022 12:00,4754,655,20.76,248,0.34,421,1497,5088,179,527.128,1838,178.8,7712.468,7694.56,1.61
15.7.2022 13:00,4679,672,22.76,244,0.26,414,1541,5078,174,481.736,1805,175.4,7688.996,7598.16,1.54
15.7.2022 14:00,4580,689,22.73,238,0.27,407,1471,5074,159,414.539,1797,174.4,7525.809,7501.13,1.49
15.7.2022 15:00,4428,679,22.92,240,0.25,399,1367,5075,159,336.618,1845,178.9,7336.868,7393.82,1.47
15.7.2022 16:00,4347,691,23.7,244,0.15,401,1276,5073,165,228.697,1953,189.3,7143.847,7448,1.48
15.7.2022 17:00,4250,694,22.18,268,0.21,401,1259,5072,164,134.398,2008,194.6,7030.608,7436.78,1.48
15.7.2022 18:00,4150,693,22.12,263,0.2,486,1100,5075,173,57.113,1974,191.4,6891.313,7293.52,1.6
15.7.2022 19:00,4010,689,21.82,269,0.09,514,1011,5081,168,13.185,1900,184.1,6787.275,7073.92,4.64
15.7.2022 20:00,3924,663,20.17,260,0.1,401,959,5081,170,1.158,1842,178.5,6612.258,6887.67,3.58
15.7.2022 21:00,3912,672,18.6,264,0.1,473,952,5082,171,0.24,1837,178,6678.34,6881.6,1.51
15.7.2022 22:00,3794,682,24.45,255,0.14,398,995,5090,170,0.196,1716,166.3,6653.336,6637.75,1.49
15.7.2022 23:00,3680,673,43.49,252,0.21,322,1079,5141,166,0.17,1565,151.7,6708.38,6365.19,1.43
16.7.2022 0:00,3631,666,48.22,248,0.12,308,1114,5143,166,0.155,1458,141.3,6731.275,6192.52,1.59
16.7.2022 1:00,3589,663,47.65,255,0.4,308,1162,5147,158,0.14,1407,136.3,6775.54,6097.95,1.51
16.7.2022 2:00,3548,669,49.03,263,0.21,308,1061,5147,161,0.139,1374,133.2,6677.349,6036.23,1.49
16.7.2022 3:00,3469,672,50.55,264,0.69,321,935,5147,170,0.538,1310,127.1,6574.228,5892.65,1.46
16.7.2022 4:00,3474,681,50.74,257,1.02,316,851,5149,181,7.815,1292,125.5,6505.835,5880.24,1.41
16.7.2022 5:00,3542,666,41.26,256,0.14,328,723,5150,173,39.946,1306,127.2,6414.086,5938.46,1.41
16.7.2022 6:00,3606,655,33.17,239,0.14,322,676,5148,173,118.91,1386,134.9,6438.05,6054.07,1.39
16.7.2022 7:00,3732,623,25.43,235,0.16,319,747,5146,174,256.662,1559,151.6,6642.822,6326.03,1.41
16.7.2022 8:00,3908,628,25.61,243,0.24,318,835,5145,174,369.036,1721,167.3,6841.276,6692.91,1.43
16.7.2022 9:00,3998,644,25.5,244,0.29,321,938,5147,174,431.903,1816,176.4,7012.193,6903.9,1.48
16.7.2022 10:00,4026,656,25.46,218,0.28,319,991,5148,169,454.353,1860,180.4,7081.633,6965.86,1.5
16.7.2022 11:00,4043,651,24.64,215,0.33,329,1101,5146,181,475.025,1871,181.5,7232.355,6986.14,1.07
16.7.2022 12:00,4019,652,24.75,205,0.35,328,1171,5145,201,504.703,1832,177.8,7350.053,6910.55,0.07
16.7.2022 13:00,3994,643,25.35,204,0.26,327,1257,5140,183,474.547,1787,173.3,7381.807,6826.65,-0.05
16.7.2022 14:00,3959,656,24.75,201,0.3,330,1296,5134,189,421.227,1771,171.5,7370.527,6783.25,-0.1
16.7.2022 15:00,3902,653,24.14,201,0.25,320,1231,5134,191,350.574,1809,175.2,7226.824,6764.34,0
16.7.2022 16:00,3866,669,23.75,243,0.24,326,1054,5130,203,231.398,1903,184.2,6944.638,6888.95,1.03
16.7.2022 17:00,3829,667,22.86,248,0.17,341,908,5125,216,129.279,1959,189.7,6719.449,6915.56,1.45
16.7.2022 18:00,3799,641,20.19,258,0.18,401,719,5130,222,52.687,1923,186.2,6524.867,6827.39,1.48
16.7.2022 19:00,3748,626,19.55,258,0.15,417,585,5135,224,14.262,1849,179.1,6375.412,6679.65,56.14
16.7.2022 20:00,3706,627,19.32,252,0.26,412,565,5137,223,1.375,1788,173.1,6338.635,6565.42,168.25
16.7.2022 21:00,3670,598,22.7,277,0.87,362,693,5141,210,0.222,1794,173.7,6407.092,6535.4,34.97
16.7.2022 22:00,3600,610,24.4,274,0.99,357,799,5142,204,0.202,1686,163.2,6503.192,6357.6,1.84
16.7.2022 23:00,3511,630,33.44,266,1.26,343,810,5142,194,0.164,1547,149.9,6490.424,6137.34,1.41
17.7.2022 0:00,3448,661,34.45,258,1.75,345,770,5140,190,0.161,1455,141.1,6446.911,5997.55,1.51
17.7.2022 1:00,3391,636,35.08,258,1.95,347,742,5139,182,0.145,1420,137.7,6412.095,5877.78,1.45
17.7.2022 2:00,3382,631,35.59,259,2.09,352,735,5137,182,0.14,1384,134.4,6408.23,5825.99,1.45
17.7.2022 3:00,3309,628,35.37,256,2.01,349,657,5135,180,0.569,1309,127.4,6323.579,5664.77,1.46
17.7.2022 4:00,3268,632,35.63,250,1.43,346,554,5134,186,9.16,1271,123.8,6230.59,5580.43,1.45
17.7.2022 5:00,3332,629,35.76,254,1.49,367,383,5136,186,49.205,1262,122.9,6122.695,5635.66,1.49
17.7.2022 6:00,3376,637,35.87,271,0.72,373,257,5137,193,125.606,1326,129.1,6086.326,5774.97,1.51
17.7.2022 7:00,3469,650,25.77,282,0.27,378,239,5136,196,238.218,1495,145.5,6187.488,6067.27,1.55
17.7.2022 8:00,3623,642,25.19,255,0.25,369,201,5244,201,356.057,1662,161.6,6371.307,6368.79,1.81
17.7.2022 9:00,3770,654,25.04,238,0.34,367,248,5338,200,454.07,1758,170.7,6607.41,6615.74,2.78
17.7.2022 10:00,3870,670,24.73,230,0.36,367,360,5339,203,526.111,1799,174.7,6795.471,6768.43,3.55
17.7.2022 11:00,3880,669,24.65,229,0.33,373,479,5338,203,567.613,1811,175.8,6960.943,6789.45,3.94
17.7.2022 12:00,3914,665,25.3,232,0.33,379,611,5337,198,572.888,1777,172.6,7098.218,6785.9,3.95
17.7.2022 13:00,3902,665,25.56,227,0.38,379,864,5336,195,515.123,1741,169.4,7289.503,6729.96,4.09
17.7.2022 14:00,3936,668,26.06,228,0.38,391,896,5336,201,444.099,1728,168.1,7268.479,6754.16,4.37
17.7.2022 15:00,3889,668,25.27,229,0.27,387,848,5347,210,331.801,1779,173,7124.071,6763.27,4.85
17.7.2022 16:00,3887,678,21.22,255,0.28,383,800,5421,220,213.297,1904,185.1,7037.577,6930.32,7.56
17.7.2022 17:00,3845,685,21.11,276,0.2,376,808,5425,218,117.332,1938,188.3,6944.532,6953.41,12.82
17.7.2022 18:00,3812,688,16.54,280,0.19,427,846,5434,216,43.3,1914,185.9,6966.49,6896.44,16.02
17.7.2022 19:00,3801,700,16.53,276,0.2,419,799,5477,222,8.311,1871,181.7,6925.511,6846.23,39.97
17.7.2022 20:00,3754,698,16.52,279,0.18,383,851,5479,221,0.788,1807,175.4,6934.968,6729.92,59.9
17.7.2022 21:00,3713,706,15.93,282,0.14,374,840,5479,224,0.214,1765,170.9,6917.354,6652.83,25.04
17.7.2022 22:00,3585,696,16.1,257,0.13,327,760,5480,222,0.18,1591,153.9,6789.31,6299,29.81
17.7.2022 23:00,3479,689,15.94,259,0.76,303,729,5480,224,0.167,1427,138.2,6736.927,6008.14,13.63
18.7.2022 0:00,3460,679,15.91,257,0.28,304,709,5480,222,0.636,1320,127.8,6715.916,5859.71,31.93
18.7.2022 1:00,3481,686,15.96,258,0.7,335,651,5480,219,0.178,1277,123.9,6685.878,5841.86,25.83
18.7.2022 2:00,3450,695,15.9,255,1.08,330,661,5481,222,0.16,1245,120.8,6695.24,5781.7,23.41
18.7.2022 3:00,3406,699,15.89,261,0.15,306,668,5480,213,0.704,1186,115.3,6667.854,5683.19,24.39
18.7.2022 4:00,3485,691,15.43,262,0.15,315,610,5480,213,9.172,1184,115.2,6627.322,5752.63,25.05
18.7.2022 5:00,3837,687,12.06,268,0.16,366,571,5476,222,38.196,1247,121.4,6673.356,6172.46,31.93
18.7.2022 6:00,4174,663,11.63,283,0.07,418,559,5476,227,87.926,1376,134,6767.996,6641.63,58.53
18.7.2022 7:00,4392,629,11.14,286,0.2,448,539,5475,233,149.01,1556,151.4,6844.21,7025.54,88.47
18.7.2022 8:00,4483,572,11.2,298,0.2,453,569,5475,233,187.955,1700,165.5,6918.155,7229.7,135.83
18.7.2022 9:00,4591,570,11.39,295,0.22,467,628,5474,219,216.023,1775,172.7,7004.243,7415.09,149.55
18.7.2022 10:00,4643,551,11.3,279,0.15,457,662,5474,219,227.607,1811,176.1,7039.757,7471.4,160.45
18.7.2022 11:00,4658,547,11.2,277,0.24,438,833,5464,212,252.472,1842,179,7199.712,7514.2,139.99
18.7.2022 12:00,4676,546,11.84,276,0.12,432,1051,5460,210,298.643,1807,175.6,7451.763,7492.44,99.09
18.7.2022 13:00,4685,551,17.4,282,0.33,422,1101,5459,211,353.348,1763,171.4,7546.678,7469.8,93.89
18.7.2022 14:00,4640,579,29.13,280,0.26,418,1189,5460,207,328.254,1749,170,7602.514,7447.13,86.1
18.7.2022 15:00,4519,594,33.44,271,0.13,417,1154,5467,210,251.955,1802,175.1,7500.085,7394.54,84.92
18.7.2022 16:00,4478,614,36.57,272,0.18,385,1031,5474,198,183.181,1911,185.6,7271.361,7497.17,86.29
18.7.2022 17:00,4280,646,37.27,295,0.1,395,920,5476,198,112.371,1960,190.4,7101.471,7408.67,98.42
18.7.2022 18:00,4133,638,39.67,298,0.18,434,808,5476,205,47.584,1925,187.1,6970.764,7220.77,105.79
18.7.2022 19:00,4007,642,41.09,291,0.19,467,631,5475,212,12.075,1856,180.3,6797.265,7017.39,149.24
18.7.2022 20:00,3893,648,41.19,277,0.08,425,627,5470,209,1.012,1788,173.7,6732.092,6820.89,104.22
18.7.2022 21:00,3825,681,42.04,275,0.25,323,768,5468,208,0.254,1758,170.6,6767.504,6751.64,89.18
18.7.2022 22:00,3769,689,42.27,247,0.14,309,797,5471,210,0.209,1592,154.4,6787.349,6493.67,79.47
18.7.2022 23:00,3683,696,42.88,242,0.13,309,858,5471,211,0.18,1421,137.8,6849.31,6222.68,53.67
19.7.2022 0:00,3564,695,45.49,244,0.15,303,831,5472,208,0.169,1307,126.8,6814.319,5982.29,38.92
19.7.2022 1:00,3502,691,45.16,258,0.42,314,690,5471,207,1.152,1255,121.9,6683.572,5873.06,34.29
19.7.2022 2:00,3473,690,42.63,259,0.12,314,646,5468,206,0.155,1222,118.7,6634.275,5805.33,34.72
19.7.2022 3:00,3454,689,37.15,262,0.17,317,681,5467,209,0.522,1158,112.6,6674.692,5712.75,31.34
19.7.2022 4:00,3550,691,38.41,265,0.11,328,616,5466,202,7.817,1159,112.7,6619.927,5816.11,28.59
19.7.2022 5:00,3817,665,32.23,290,0.18,350,477,5468,195,40.348,1225,119.3,6530.528,6148.53,37.77
19.7.2022 6:00,4191,623,11.74,307,0.14,415,269,5468,203,111.474,1357,132.3,6466.614,6622.04,52.55
19.7.2022 7:00,4412,568,11.24,308,0.2,479,150,5471,202,209.942,1532,149.4,6512.142,6980.64,162.72
19.7.2022 8:00,4511,575,11.34,312,0.21,505,84,5471,196,325.07,1658,161.6,6581.28,7228.94,166.33
19.7.2022 9:00,4586,577,10.76,312,0.32,510,63,5470,198,427.614,1707,166.3,6668.934,7359.06,166.24
19.7.2022 10:00,4630,575,10.45,303,0.4,507,102,5462,196,537.952,1716,167,6805.352,7401.45,165.67
19.7.2022 11:00,4622,578,8.33,282,0.36,479,140,5456,198,579.645,1721,167.4,6853.005,7378.73,164.48
19.7.2022 12:00,4641,591,2.58,278,0.33,479,153,5456,200,586.802,1681,163.6,6875.132,7357.18,163.31
19.7.2022 13:00,4650,596,1.74,288,0.34,471,138,5451,189,564.234,1641,159.7,6813.574,7336.44,162.66
19.7.2022 14:00,4580,589,1.75,291,1,478,124,5264,178,510.879,1637,159.2,6555.879,7257.95,161.93
19.7.2022 15:00,4515,594,1.65,308,42.18,704,116,4097,187,412.099,1691,164.4,5558.279,7274.05,160.84
19.7.2022 16:00,4391,587,1.61,350,0.19,768,102,4100,183,278.761,1801,175.1,5431.951,7305.71,161.88
19.7.2022 17:00,4238,582,1.57,344,0.25,776,95,4100,180,145.447,1861,181,5296.697,7207.57,163.53
19.7.2022 18:00,4120,593,1.62,358,0.59,819,53,4103,181,54.492,1849,179.9,5211.082,7101.52,164.2
19.7.2022 19:00,3996,613,1.59,351,0.2,823,71,4103,173,11.329,1803,175.2,5181.529,6939.79,163.81
19.7.2022 20:00,3911,651,1.6,352,0.16,782,144,4100,172,0.929,1757,170.7,5199.089,6843.3,162.79
19.7.2022 21:00,3851,672,1.61,330,0.16,713,208,4095,168,0.301,1744,169.2,5184.461,6767.81,160.86
19.7.2022 22:00,3713,685,1.6,274,0.14,628,286,4091,161,0.251,1578,152.9,5166.391,6404.5,157.83
19.7.2022 23:00,3585,676,1.57,260,0.15,485,415,4099,155,0.205,1408,136.5,5154.355,6067.07,74.54
20.7.2022 0:00,3521,676,1.53,257,0.12,433,458,4107,152,0.223,1291,125.3,5150.343,5871.83,51.78
20.7.2022 1:00,3533,654,1.57,250,0.19,428,465,4110,152,1.121,1239,120.4,5156.311,5797.97,29.98
